,Florida,California,Texas,New York,North Carolina,Massachusetts,Virginia,Colorado,New Jersey,Arizona,Utah,Georgia,the District of Columbia,Michigan,Washington,Connecticut,South Carolina,Iowa,Pennsylvania,Maryland,Idaho,Louisiana,Illinois,Wyoming,Nevada,Vermont,Oregon,Kansas,Rhode Island,Minnesota,New Hampshire,Indiana,Missouri,Alabama,Montana,Ohio,Nebraska,West Virginia,Mississippi,Delaware,Tennessee,New Mexico,Maine,Wisconsin,Oklahoma,Hawaii,Arkansas,North Dakota,Kentucky,South Dakota,Alaska
2023-01-01,393696.98901856976,737856.9978509163,314215.5259111026,435809.6543634546,322639.14145771984,578784.6240865188,371194.8465147493,558043.4939556125,473957.5057503541,431949.2709115914,520393.9097739866,325283.2579848717,632637.7357471032,231635.42369545647,580932.9607747276,359172.25667224295,291827.88759162807,210113.7287182747,257320.06114311065,402850.8525970728,467887.8644262597,220589.22534670538,248190.48624655113,330134.51516380196,433178.8832648478,375311.7452794777,497003.79215289204,217172.751246379,425670.38705917046,328089.28826580563,437352.36863861297,227298.43583164772,239075.39212748912,226721.04210561662,435678.92771196953,212153.83762144847,249754.79603742645,158571.98097880257,187126.82339470426,375299.5900976437,314648.65231116256,288892.73852625873,368075.7417488165,283694.4088331742,203903.0331703458,832951.6468530359,206251.65351603393,262339.5068636556,209005.10202861312,297778.07838132395,360651.1672433582
2023-02-01,392533.15886630124,730530.2695606966,312535.9308132889,434428.77549046074,321601.39698220324,578079.6249040473,371463.4523291103,554824.1726707427,475390.4118899207,426456.50483833096,517409.95159711846,324387.53229314374,630531.8942134081,231641.3551485704,577180.2373255579,359992.27382741653,291265.07958020613,209623.98594070793,256914.42360781622,403747.17938024964,463013.8479719106,219943.03375928782,247958.4638428832,329594.26767610136,428087.2033477417,376393.3315918415,494304.487137652,217159.3635201233,425692.74290930247,327582.64434201375,437841.90875179437,227415.23950141217,238966.50305714345,226477.3476030162,431809.25678734964,211775.05292808203,250150.01301432788,158261.77296365393,185830.52819035063,376088.48590480833,314310.1887032734,289095.4407925337,369112.3306899965,285493.4298178206,203630.64185272242,827836.4265529481,205986.64807692985,261010.22304009018,208991.27245003873,297251.51087652904,359947.7306680638
2023-03-01,392059.7990720353,725140.7493058719,311414.90125734376,434523.27307187504,321564.6251523967,578651.6739529157,372348.6378394325,552107.8203149437,478122.78585795366,423209.9874682755,515247.0165198546,324500.7633329695,628720.2930950972,232258.38228943315,574844.7542263222,361747.94606212043,291378.461734647,209748.96723070546,257074.84445661822,405121.2002062201,459484.996825743,220337.68767853978,248365.93122278957,329652.73435706337,424341.5889379902,378655.8623311452,492934.00792762643,217515.7175653692,427003.46089592046,327848.32499440206,439232.58177529444,227936.61882627485,239503.35380644313,226850.8472297211,429721.2992672534,212047.7731807256,250985.404385121,158117.88641542164,184809.557211297,377315.62230101717,315005.3747258882,289808.54712891,370922.5097828535,288157.0212364343,203845.35528956764,824180.1018831703,206476.77737795387,260428.02246800868,209500.1195201711,297679.8169202689,359551.61444806325
2023-04-01,392513.95216627134,724547.0671204836,311028.0556265298,436020.1862617052,322632.6880847513,582105.9230314501,374219.5710365611,550664.9912294688,481879.46381701453,422097.51916157425,513956.5018912858,325461.2693204217,627475.4277759184,233438.30051962295,574779.5051377706,364938.2396406142,292220.3329359177,210813.5632693288,257922.15817618146,406904.77303110715,457700.6916332701,220828.0313039161,249759.35510783384,330591.875586737,422212.2504199432,380957.0253750501,493282.96437964245,218587.83276877296,430433.18857640185,328829.23465719045,442285.07373913657,229385.0241378732,241056.8044141111,227937.8544279954,431239.34943522024,213422.57931904087,252803.9990182167,158640.18125281428,185180.85883887755,378861.9870621266,316707.99548014486,291454.6789853348,374361.75596206106,291026.64307721984,204747.57768513545,825602.7477405212,207732.66090342085,260962.12292309912,210800.0988259042,298872.97444908967,359757.9321049994
2023-05-01,393588.5315329617,727570.8333999087,311362.29924279684,438470.11579944595,324302.2380713667,587598.4270109324,376881.6314168708,550539.2014563484,487264.42509873904,422693.2717028957,513660.45820154715,327029.70456547017,626604.9267044473,235151.6430678928,576097.2044788855,368502.6482997662,293582.30393849104,212370.5206958214,259513.93668131853,409328.5489904203,457291.0909495014,221252.07324848045,251683.8716273246,332318.5278628465,421373.0443041417,384378.51848300616,494867.04286541144,220243.96265093316,434845.5617911319,330230.7908223197,445984.8126863909,231136.05889818515,243018.79155245007,229561.68979500714,434966.93342172075,215396.71224850896,254957.14926057306,159984.44291993894,186406.7669546076,380640.80201433116,318562.542217137,293577.349910635,378594.24910932546,294077.9936007292,206010.64594762356,828654.8819389896,209424.6621409514,262047.82234585696,212586.9887098187,300425.80265249085,360456.3820466583
2023-06-01,395297.5003172422,732866.0766937337,312229.5370976987,441349.5374390233,326280.79208732705,593908.4674117047,379954.0349900126,552025.056917905,492481.3483909522,424473.30990793003,514743.5294890378,328789.62309696124,627042.0909365579,236897.638702526,578610.8185941632,372615.0415528529,295336.6042097945,213969.31252809393,261401.20759182682,412031.69024674594,458165.5340377045,220827.94801140926,253886.30110085322,334366.74067270913,421925.4426623536,387202.1877724943,497248.26363874617,222019.8887992742,439574.8682157641,331852.4728166161,450326.3982307582,233080.30688685656,244977.59017558396,231002.5296277789,439225.22736266145,217608.99707795322,257153.68980024746,161403.21218491034,187674.15438968237,382599.28262048814,320644.00929892046,295600.5951390988,383169.60914725234,296201.48255079886,207200.76684742802,831858.3049292573,210846.28551993915,263248.02096913406,214068.00280860448,301525.7571763601,362118.99064926174
2023-07-01,397035.4794517511,740004.10885903,313010.5639177287,444402.7876149167,328139.638536149,599947.9118792858,382697.8609914128,554193.1094939192,496683.54901244165,426931.69343923795,516447.1716308444,330556.366936758,628402.5145552647,238255.44033924528,581616.3262977954,377331.1145255042,296775.3752426074,215175.22275026527,263237.46948952135,414119.5389029044,459335.1532721228,219873.5623921882,255945.6972603053,336051.3402660031,423466.0440748921,389092.9850445094,499439.6355347087,223503.3612153918,444058.45039251604,333218.60238037986,454754.99118099717,234634.0636266116,246494.85163072892,231707.66094435565,442703.2650272467,219619.80980205082,258899.67942284906,162568.298983817,188432.04545486145,384518.27956528246,322325.0555218882,297273.1493633509,386904.7151308504,297320.95137944137,208026.15757343025,833843.6283901754,211604.4074980873,263762.76797297195,214958.07675136437,301878.44367169123,363624.130910496
2023-08-01,398757.7986537004,748081.0889599399,313616.649832544,447505.84396572824,329966.9343138275,605862.7885810722,385010.6441605352,556549.1308890946,500246.8800564475,429599.90247249167,518265.54845051287,332307.95831909444,629930.818929254,239479.59518844553,584787.8728235486,382498.2114171563,298048.02838151314,216022.3264308552,264997.1106461385,415671.82112647407,461056.81455439125,218741.9071720479,257971.06679425927,337703.75747038703,426019.03317919886,391720.1655361078,501248.4418517007,224818.81109401866,448008.6202832875,334334.22964069556,459548.73708683177,235874.96420818605,247831.5739110892,231760.62380054922,445346.31161916157,221217.71417618348,260188.4426530987,163242.21438918667,188686.16963978668,386375.9674192015,323965.41792301973,298856.35876104835,390300.24980701733,298550.469660487,208457.95689982222,836126.7243705489,211605.27921621432,264029.8430837113,215311.76106112706,302048.8563897577,364977.3451867754
2023-09-01,399955.5722456248,755799.4899430479,313656.3044859713,450139.1502767992,331466.81909500196,611182.1710349103,386899.2223772065,558482.7761925608,503317.00396560604,431818.2127893032,519453.0934339818,333837.57653602253,630489.1111452333,240430.86468462538,587196.8406905269,387229.888856807,298940.03082522814,216476.88879630133,266370.02142729325,416477.42534985393,462449.74709969776,217614.41260435976,259520.12834582428,339042.4650452787,428466.10091735475,394514.4522265667,502107.6014667081,225840.5807218786,451183.815203242,335115.8535298471,464154.7461060469,236704.22347929937,248818.10257285277,231546.19413811914,447261.8759532584,222408.34187680707,260790.45800386227,163350.7430248835,188796.5440301037,388290.22577641974,325258.53683697176,300227.88134112116,393315.4761932736,299908.1549439005,208699.73744048938,838341.1357757229,211541.28211676012,263459.9119648802,215793.05149319457,301873.2858938314,365198.70165114175
2023-10-01,401040.8420152089,762075.4771413374,313415.62228838867,452005.86384900217,332641.0387750429,615666.7432166479,388284.84878827183,559701.9886102438,506280.08116048016,433663.68381474266,520988.88702131895,335089.79887321475,629618.6232507309,241188.07439090367,588901.0568372252,390827.7061100602,299758.5677219303,216802.62904207475,267299.57492243696,416974.6513884603,463930.5916364637,216602.65119656516,260766.2667876371,340325.12972994725,430722.6668146982,396471.4057754714,502428.75120980776,226484.19877189197,453848.67153838306,335262.68036932265,467909.510458437,237152.8066077522,249426.81939713086,231358.21887827292,448387.9153319522,223246.28868229056,260930.5694742653,163299.17434557257,188615.41665512742,389798.61502339295,326340.2146166433,301411.6813639844,395847.13825858367,300722.74043843226,209167.0965108932,837962.8438881334,211583.8736681561,262537.18460945267,216478.9392758971,301599.3581243353,364763.21298864
2023-11-01,401992.3903118731,766566.6229719725,312904.83185814176,453564.7639632046,333645.4533182409,619104.8731998312,389343.18802335556,560019.9040593681,509189.2602863694,435037.7100522162,522081.06531042984,336013.1483611104,627274.1752478274,241639.4323562424,589805.0803405955,393502.0626878429,300538.3716193479,216992.61839892613,267858.1059864837,416984.03964783525,464392.6882232064,215762.82164699573,261648.08264947622,340731.9295537202,432715.65617812565,397131.9329501391,502097.8872522544,226633.56842026277,455903.64854694094,335172.23204961536,470107.2250974085,237276.5155350489,249620.5853963781,231401.9606642353,448743.17172096967,223892.65802220418,260963.98441149376,163416.63469707765,187931.56549755044,391455.51953568537,327201.9866175071,302303.1925481852,397503.9577735923,300971.1685687652,209799.43860566776,837456.3076898381,211846.97124112785,261404.6003852858,217319.1989408126,301463.0387276209,363801.9245685881
2023-12-01,402841.624180447,769426.0217162695,312273.9001281645,455271.8658716961,334155.9221544482,621748.1911543265,390128.69520433596,559813.4885092312,511948.85028102464,435730.49977471895,522541.1304782641,336619.1121840566,624568.0543822078,241907.6569362271,590320.3482914759,395720.5394298279,301066.1586675592,217090.6929815982,268315.7940549916,417001.5638717352,464336.3419613416,215051.37341945618,262305.61812659976,340375.0405673505,434644.0936866184,396495.16880507907,501730.2065794668,226380.02880883752,458012.0288407621,334766.3699378303,471355.82858423307,237246.22542155892,249637.71634365633,231332.1057010251,448585.4261663666,224338.50644831103,261099.0863933929,163664.1739804764,187448.37349713093,392534.9040606583,327629.3809671156,302856.6866042507,398366.018557956,300674.2566379973,210460.8911361453,836739.8503996596,211981.51782192776,260024.99330204193,217974.81097367159,301064.37695265183,362872.12502788316
2024-01-01,403561.9231119053,769967.930934566,312066.5615742271,457081.14911271865,334450.5196527992,623447.3149881706,390756.05654961074,559380.9996117289,514527.3657898198,436013.68763535767,522105.6389151802,337071.7276794354,621832.4930865004,242254.4654155832,590791.7794648291,397643.70896182273,301405.1307975882,217135.20778854823,268842.3174908541,417075.0834029792,463789.5473984007,214094.3736871339,262785.991330614,339850.9577554531,436276.00970698363,395738.1094296791,501485.7943749349,226243.9794926214,459349.4250024247,334501.82600101153,472133.5539565191,237747.4923719296,249810.01923035682,231051.86141246764,449073.2281235868,224767.15747199257,261645.59395244773,163876.91918039415,187120.18229975644,392991.21023355675,327735.9702304573,303372.8172507355,398690.7512819762,300691.57744061825,210841.39406174174,836998.3163707604,211947.9057066971,259296.73994568107,218151.21530767344,301281.0585550968,363088.1428432472
2024-02-01,404304.72286914365,769812.1368972295,312337.79720829026,459315.55419536214,334875.68374117557,625523.5883827484,391847.7530782406,559474.9054219655,518161.25156968314,436552.6578789086,522252.64728900726,337765.59942504787,620867.3876633624,243204.01492012842,591906.4933995743,400029.9964477524,301973.7393886131,217577.61329963952,269704.33688090136,418128.7877910453,464385.7729092588,213842.89313616487,263856.41981261456,340104.72281448037,438053.9788520423,395237.7105744714,501675.72102886153,226782.10442282763,460959.06111108704,334732.6687515211,473990.01609493373,238801.18853717946,250496.80489302147,230965.33894077063,451030.9681285538,225578.81066051932,262553.31194014475,164411.40659368888,187462.03617962194,392860.6340758048,328120.7433154737,303995.8500532354,399669.41215583816,301626.6276681091,211281.7279825866,836879.1153047165,212298.81155838785,259410.33524687658,218506.78474283402,302251.13264538464,364081.3382061051
2024-03-01,405186.82673410076,771323.2506597755,313244.34296224074,462321.5514904172,336262.70751428994,629252.7220434523,393988.5034796163,560229.9098872495,523197.48602939706,437867.82204497984,523602.9939994326,339122.6596514971,621095.0708642193,245107.08119657784,594610.1116912408,403423.2758610554,303152.86712551554,218804.8063893443,271077.3373611727,420500.87832449534,466172.32302701776,214164.1857136624,265797.31629525166,341324.9962604013,440086.0971338513,396438.7820099448,502635.9456970007,228316.94246289207,463721.98159106757,335924.2499260707,477419.90032514563,240597.8768841582,251677.71034219305,231725.35645746384,453733.0836873588,227187.9549968721,263996.74775426905,165717.1480133138,188545.1748152823,393559.05274394416,329500.17611760506,305582.30323607364,401826.5978248108,304075.8449887721,212010.47632167497,839550.9690517806,213359.52253959063,260849.3747731607,219426.14700672022,304328.70102607016,365649.2268622731
